,dialogue_id,utterance,utterance_de_deepl,speaker,utterance_len,label
9304,633,"Too London? No-no, Rome? Vienna? Ooh-ooh, Barcelona?","Nach London? Nein, nein, Rom? Wien? Ooh-ooh, Barcelona?",Janice,7,joy
9305,633,"Okay, could you just stop talking for a second?  Yemen. That's right, yes, I'm being transferred to Yemen!","Okay, könnten Sie einfach aufhören zu reden für eine zweite?  Jemen. Das ist richtig, ja, ich bin in den Jemen übertragen werden!",Chandler,18,non-neutral
9306,633,When?,Wann denn?,Janice,1,non-neutral
9307,633,I don't know exactly.,Das weiß ich nicht genau.,Chandler,4,neutral
9308,633,"Ugh, well I will just have to soak up every once of Chandler Bing until that moment comes.","Ach, ich muss jeden Augenblick mit Chandler Bing abwarten, bis es so weit ist.",Janice,18,sadness
9309,633,But I do know that it's some time tomorrow.,"Aber ich weiß, dass es irgendwann morgen sein wird.",Chandler,9,non-neutral
9310,634,"Ooh, this is it!  Oh, that's him! That's him!","Ooh, das ist er!  Oh, das ist er! Das ist er!",Phoebe,9,joy
9311,634,Great! Go get him.,Klasse! Schnapp ihn dir.,Joey,4,joy
9312,634,"Wait a second, or maybe you can go in first.","Warte eine Sekunde, oder vielleicht kannst du zuerst reingehen.",Phoebe,10,neutral
9313,634,He's not really my type.,Er ist nicht wirklich mein Typ.,Joey,5,neutral
9314,634,"No not you, Dr. Drake Remoray. You can ask him questions and see what's he like. People tell doctors everything.","Nein, nicht Sie, Dr. Drake Remoray. Du kannst ihm Fragen stellen und sehen, wie er so ist. Die Leute erzählen Ärzten alles.",Phoebe,20,neutral
9315,634,But you said he was this great guy!,"Aber du sagtest, er sei ein toller Typ!",Joey,8,surprise
9316,634,"But lately all the guys I meet seem really nice at first, then they turn out to be the biggest jerks.","Aber in letzter Zeit scheinen alle Typen, die ich treffe, erst nett zu sein, dann entpuppen sie sich als die größten Idioten.",Phoebe,21,sadness
9317,634,You do attract some stinkers.,Sie ziehen einige Stinker an.,Joey,5,sadness
9318,635,Chandler.,Chandler.,Woman,1,neutral
9319,635,"Mrs. Tedlock. You're looking lovely today. And may I say, that is a","Mrs. Tedlock. Sie sehen heute bezaubernd aus. Und darf ich sagen, das ist ein",Chandler,13,neutral
9320,635,"Yes. Well, Mr. Kostelick wants you to stop by his office at the end of the day.","Ja. Nun, Mr. Kostelick möchte, dass Sie am Ende des Tages in seinem Büro vorbeikommen.",Mrs. Tedlock,17,neutral
9321,635,"Oh, listen.","Oh, hören Sie.",Chandler,2,neutral
9322,635,"If this is about those prank memos, I had nothing to do with them.","Wenn es um diese Scherz-Memos geht, ich hatte nichts damit zu tun.",Chandler,14,neutral
9323,635,Really.,Wirklich nicht.,Chandler,1,non-neutral
9324,635,Nothing at all.,Ganz und gar nichts.,Chandler,3,neutral
9325,635,Really.,Wirklich nicht.,Chandler,1,non-neutral
9326,635,Nothing.,Gar nichts.,Chandler,1,neutral
9327,636,"Y'know when we move in together, can I get a gumball machine?","Weißt du, wenn wir zusammenziehen, kann ich dann einen Kaugummiautomaten bekommen?",Chandler,12,neutral
9328,636,Of course! Joey wouldn't let you have one?,"Ja, natürlich! Joey würde nicht zulassen, dass Sie eine haben?",Monica,8,non-neutral
9329,636,"No. When it comes to sweets, he's surprisingly strict.","Nein. Wenn es um Süßigkeiten geht, ist er erstaunlich streng.",Chandler,9,non-neutral
9330,636,"Hey, have you figured out a way to tell him you're moving out?","Hey, hast du schon einen Weg gefunden, ihm zu sagen, dass du ausziehst?",Monica,13,neutral
9331,636,"No, no, I keep trying, y'know?","Nein, nein, ich versuche es immer wieder, weißt du?",Chandler,6,non-neutral
9332,636,"I can get out, ""Joey, I have too "" but then I lose my nerve and I always finish with, "" go to the bathroom.""","Ich kann rausholen: ""Joey, ich muss auch"", aber dann verliere ich die Nerven und ende immer mit: ""Geh auf die Toilette.""",Chandler,25,sadness
9333,636,He may think I'm sick.,"Er könnte denken, ich bin krank.",Chandler,5,neutral
9334,636,"Y'know, I really have to tell Rachel, but I  We just have to get it over with!","Wissen Sie, ich habe wirklich zu Rachel sagen, aber ich Wir müssen nur, um es mit zu bekommen!",Monica,17,neutral
9335,636,"Y'know, the next time we see them we're just gonna tell them.","Das nächste Mal, wenn wir sie sehen, werden wir es ihnen sagen.",Monica,12,neutral
9336,636,Okay?,Ok?,Monica,1,neutral
9337,636,That's it.,Das war's.,Monica,2,neutral
9338,636,"Oh, so that's this is gonna work now? You're just gonna order me around all the time?","Oh, also das ist das ist gonna Arbeit jetzt? Du wirst mich einfach die ganze Zeit herumkommandieren?",Chandler,17,non-neutral
9339,636,Pretty much.,"Ja, so ziemlich.",Monica,2,neutral
9340,636,All right.,Na gut.,Chandler,2,neutral
9341,636,Hey Monica!,Hey Monica!,Joey,2,joy
9342,636,Hi!,Hi!,Monica,1,joy
9343,636,"Hey man, you feeling any better?","Hey Mann, fühlst du dich besser?",Joey,6,neutral
9344,636,"Joey, we have something to tell you.","Joey, wir haben dir etwas zu sagen.",Monica,7,neutral
9345,636,Oh my God! You're pregnant!,"Oh, mein Gott! Sie sind schwanger!",Joey,5,surprise
9346,636,"Yeah, if you get married in Vegas, you're only married in Vegas.","Ja, wenn man in Vegas heiratet, ist man nur in Vegas verheiratet.",Phoebe,12,neutral
9347,636,What are you talking about? If you get married in Vegas you're married everywhere.,"Was redest du denn da? Wenn man in Vegas heiratet, ist man überall verheiratet.",Monica,14,neutral
9348,636,Really?!,Wirklich?!,Phoebe,1,surprise
9349,636,Yeah!,Wirklich? Ja!,Monica,1,neutral
9350,636,Oh my God!-Eh! Well,Oh mein Gott! -Eh! Nun,Phoebe,4,surprise
9351,637,"You see that guy? He's in classics now, but y'know as soon as we leave he's going straight to the porn.","Siehst du den Kerl? Er ist jetzt bei den Klassikern, aber du weißt, sobald wir gehen, geht er direkt zu den Pornos.",Monica,21,disgust
9352,637,He's gonna go up to the counter with,Er geht zum Tresen mit,Richard,8,neutral
9353,637,Yeah.,Das habe ich verpasst.,Monica,1,neutral
9354,637,I missed this.,Das habe ich vermisst.,Richard,3,non-neutral
9355,637,Me too.,Mir auch.,Monica,2,non-neutral
9356,637,"So, you wanna get a hamburger or something?","Also, willst du einen Hamburger oder so?",Richard,8,neutral
9357,637,Yes! Yes! Yes! Yes! Awww!,Ja! Ja! Ja! Ja! Awww!,The Guys,5,joy
9358,637,"Hey, it's your Thanksgiving too, y'know, instead of watching football, you could help.","Hey, es ist auch dein Thanksgiving, du weißt schon, anstatt Football zu gucken, könntest du helfen.",Phoebe,13,anger
9359,637,We will.,Das werden wir.,The Guys,2,neutral
9360,637,"Okay, Rachel, you wanna put the marshmellows in concentric circles.","Okay, Rachel, Sie wollen die Marshmellows in konzentrischen Kreisen zu setzen.",Monica,10,neutral
9361,637,"No Mon,","Nein, Mo,",Rachel,2,neutral
9362,637,Every year.,Jedes Jahr.,Monica,2,neutral
9363,638,And,Und,Ross,1,neutral
9364,638,Hey! Ross!,Hey! Ross!,Phoebe,2,joy
9365,638,Die Hard,Stirb langsam,Chandler,2,neutral
9366,638,"Yep. Hey, what do you say we make it a double feature?","Yep. Hey, was sagen Sie, wir machen es ein Doppel-Feature?",Joey,12,neutral
9367,638,What'd you rent?,Was würden Sie mieten?,Chandler,3,neutral
9368,638,Die Hard 2,Die Hard 2,Joey,3,neutral
9369,638,"Joey, this is","Joey, das ist",Chandler,3,neutral
9370,638,"Oh, well we watch it a second time and its","Oh, gut, wir sehen es ein zweites Mal und seine",Joey,10,neutral
9371,638,"Joey, we","Joey, wir",Ross,2,neutral
9372,638,And?,Und?,Joey,1,neutral
9373,638,And it'll be cool to see it again! Yeah!,"Und es wird cool sein, es wieder zu sehen! Yeah!",Ross,9,joy
9374,638,Die Hard,Stirb langsam,Ross,2,neutral
9375,638,"Dude, you didn't say","Dude, du hast nicht gesagt",Ross,4,neutral
9376,638,"Yeah, I just got uh, got plans.","Ja, ich habe nur, äh, habe Pläne.",Chandler,7,neutral
9377,638,"Well, John McClane had plans!","Nun, John McClane hatte Pläne!",Ross,5,non-neutral
9378,638,"No, see the thing is I want to get out of here before Joey gets all worked up and starts calling everybody bitch.","Nein, sehen die Sache ist, ich will hier raus, bevor Joey bekommt alle aufgeregt und beginnt Aufruf jeder Schlampe.",Chandler,23,neutral
9379,638,What are you talking about? Bitch.,Wovon redest du denn? Schlampe.,Joey,6,non-neutral
9380,639,I know you botched that operation on purpose.,"Ich weiß, dass du die Operation absichtlich verpfuscht hast.",Joey/Drake,8,non-neutral
9381,639,"I can't prove    it yet, but when I do, you'll be going to jail for murder.","Ich kann es noch nicht beweisen, aber wenn ich es tue, wirst du wegen Mordes ins Gefängnis gehen.",Joey/Drake,16,anger
9382,639,I don't care if you    are my brother.,"Es ist mir egal, ob du mein Bruder bist.",Joey/Drake,8,disgust
9383,639,"Good for you! And hey, I thought your paper on punctuated equilibrium    in the Devonian era was top notch!","Gut für Sie! Und hey, ich dachte, Ihre Arbeit über das interpunktierte Gleichgewicht im Devon war erstklassig!",Phoebe,19,joy
9384,639,Stop going through my stuff !,"Hör auf, meine Sachen zu durchwühlen!",Ross,6,anger
9385,639,Hey!,Hey!,Rachel,1,joy
9386,639,Hey!,Hey!,Monica,1,joy
9387,639,"I just wanted to let you know I've changed my mind: I'm gonna    do it, I'm gonna kiss Joey.","Ich wollte dich nur wissen lassen, dass ich meine Meinung geändert habe: Ich werde es tun, ich werde Joey küssen.",Rachel,19,non-neutral
9388,639,"No, you can't! Friends hooking up is a bad idea.","Nein, das kannst du nicht! Freunde, die sich küssen, sind eine schlechte Idee.",Monica,10,fear
9389,639,"Please, what about you and Chandler?","Bitte, was ist mit dir und Chandler?",Rachel,6,non-neutral
9390,639,That's different! I was drunk and stupid!,Das ist was anderes! Ich war betrunken und dumm!,Monica,7,non-neutral
9391,639,Well hello !,"Nun, hallo!",Rachel,3,non-neutral
9392,639,What about all the guys that you've got the phone numbers from?    Why don't you just kiss one of them?,"Was ist mit all den Jungs, die Sie haben die Telefonnummern von?    Wieso küsst du nicht einfach einen von ihnen?",Monica,20,non-neutral
9393,639,"I could, I could but I don't want to! I want to kiss Joey!","Ich könnte, ich könnte, aber ich will nicht! Ich will Joey küssen!",Rachel,14,anger
9394,639,Alright . I think it's a big mistake but it's your decision.,"Na gut. Ich denke, es ist ein großer Fehler, aber es ist Ihre Entscheidung.",Monica,12,non-neutral
9395,639,I'm gonna do it.,Ich werde es tun.,Rachel,4,non-neutral
9396,639,And I can't stop you.,Und ich kann dich nicht aufhalten.,Monica,5,neutral
9397,639,No.,Nein.,Rachel,1,neutral
9398,639,"Hey Rach, have you seen Charlie anywhere?","Hey Rach, hast du Charlie irgendwo gesehen?",Ross,7,neutral
9399,639,I'm smarter than,Ich bin schlauer als,Ross,3,neutral
9400,640,"Oh, hey, Gunther, check this out.","Oh, hey, Gunther, check this out.",Ross,6,non-neutral
9401,640,"Yeah, that-that Chandler cracks me up.","Ja, dass-dass Chandler Risse mich auf.",Gunther,6,joy
9402,640,"Hey Ross, listen, you want anything to drink, 'cause I'm heading up there.","Hey Ross, hör zu, willst du irgendwas zu trinken, denn ich bin auf dem Weg dorthin.",Joey,13,neutral
9403,640,"Uh, yeah, I'll take a coffee. Thanks, man.","Äh, ja, ich werde einen Kaffee nehmen. Danke, Mann.",Ross,8,neutral
9404,640,Sure.  Coffee? 'Cause I'm going up there.,Klar. Kaffee? Weil ich da raufgehe.,Joey,7,non-neutral
9405,640,No.,Nein.,Rachel,1,neutral
9406,640,"No, thank you.","Nein, danke.",Monica,3,neutral
9407,640,"You guys need anything, 'cause I'm heading up there.","Braucht ihr irgendwas, denn ich gehe da rauf.",Joey,9,neutral
9408,640,I'd love an ice water.,Ich hätte gern ein Eiswasser.,Woman,5,neutral
9409,640,You got it.,Geht klar.,Joey,3,neutral
9410,640,"Joey, what are you doing?","Joey, was machst du da?",Monica,5,surprise
9411,640,Just being friendly.,Ich bin nur freundlich.,Joey,3,non-neutral
9412,640,"Joey, honey, I don't think you're supposed to go back there.","Joey, Schatz, ich glaube nicht, dass du da wieder hingehen sollst.",Rachel,11,non-neutral
9413,640,"Nah, it's okay. Right, Gunther?","Nein, es ist okay. Richtig, Gunther?",Joey,5,neutral
9414,640,Don't wink at me. And put on your apron.,Blinzeln Sie nicht auf mich. Und ziehen Sie Ihre Schürze.,Gunther,9,non-neutral
9415,640,"Okay, but I don't see you asking any other paying customers to put on aprons.","Okay, aber ich sehe nicht, Sie fragen alle anderen zahlenden Kunden, um auf Schürzen setzen.",Joey,15,non-neutral
9416,640,"Joey, do you work here?","Joey, haben Sie hier arbeiten?",Monica,5,surprise
9417,640,No.,Nein.,Joey,1,neutral
9418,640,"Hey, waiter.","Hey, Kellner.",Customer,2,neutral
9419,640,Yeah?,"Ja, bitte?",Joey,1,neutral
9420,641,"You've reached Monica and Chandler's, if you're listening to this message, we're probably screening.  Yeah we are.","Sie haben Monica und Chandler erreicht, wenn Sie diese Nachricht zu hören, wir sind wahrscheinlich Screening.  Ja, das tun wir.",Chandler,17,neutral
9421,641,"Hi, this is Heldi from the Morgan Chase museum.","Hallo, hier ist Heldi aus dem Morgan Chase Museum.",The Museum Official,9,neutral
9422,641,I'm calling for Monica Geller.,Ich rufe für Monica Geller.,The Museum Official,5,neutral
9423,641,"I want to let her know that there was a cancellation and if she's still interested in having the Bing-Geller wedding at our facility, it is available","Ich will sie wissen lassen, dass es eine Absage und wenn sie immer noch daran interessiert, mit dem Bing-Geller-Hochzeit in unserer Einrichtung, es ist verfügbar",The Museum Official,27,neutral
9424,641,"This is Chandler Bing! This is Chandler Bing!  Yes, the groom-No! Not the groom!!","Dies ist Chandler Bing! Dies ist Chandler Bing!  Ja, der Bräutigam-Nein! Nicht der Bräutigam!!",Chandler,14,surprise
9425,642,Thank you.,Ich danke Ihnen.,Monica,2,neutral
9426,642,Thanks.,"Ja, danke.",Phoebe,1,neutral
9427,642,I can't believe this! This is like the worst night ever!,Ich kann das nicht glauben! Das ist wie die schlimmste Nacht aller Zeiten!,Monica,11,non-neutral
9428,642,Y'know Monica you had a minor setback in your relationship with Chandler. Big deal! It's only Chandler.  I am,"Sie wissen, Monica Sie hatte einen kleinen Rückschlag in Ihrer Beziehung mit Chandler. Na und? Es ist nur Chandler.  Ich bin",Phoebe,19,neutral
9429,642,"This is crazy! I mean, it's such a stupid argument. I don't even wanna see Richard again.","Das ist verrückt! Ich meine, es ist so ein dummes Argument. Ich will nicht einmal sehen, Richard wieder.",Monica,17,non-neutral
9430,642,So go fix it!,So gehen Sie es beheben!,Phoebe,4,neutral
9431,642,Go find Chandler!,Geh und finde Chandler!,Phoebe,3,neutral
9432,642,He's probably up in your room!,Er ist wahrscheinlich oben in Ihrem Zimmer!,Phoebe,6,non-neutral
9433,642,Tell him that you're sorry and that you love him.,"Sag ihm, dass es dir leid tut und dass du ihn liebst.",Phoebe,10,non-neutral
9434,642,Y'know what? You're right Phoebe. You're right. Thank you!,"Sie wissen, was? Du hast recht, Phoebe. Sie haben Recht. Ich danke dir!",Monica,9,joy
9435,642,"Sure!   Yeah! Las Vegas, number one!","Sicher! Ja! Las Vegas, Nummer eins!",Phoebe,6,joy
9436,642,Anybody lose this?,Jemand verlieren diese?,Monica,3,neutral
9437,642,Comin' out. Place your bet.  Dice are out.  Double or nothin'! Pay the front line!,Ich komme raus. Machen Sie Ihren Einsatz.  Die Würfel sind gefallen.  Doppelt oder nichts! Bezahlen Sie an der Front!,The Croupier,15,joy
9438,642,Hmm.,Hmm.,Monica,1,neutral
9439,643,Do you remember where the duck food is?,"Weißt du noch, wo das Entenfutter ist?",Rachel,8,neutral
9440,643,"Yeah, it's in the guys' apartment under the sink. Why?","Ja, es ist in der Wohnung der Jungs unter der Spüle. Und warum?",Phoebe,10,surprise
9441,643,Because I'm going to London.,Weil ich nach London fahre.,Rachel,5,neutral
9442,643,What?! What do you mean you're going to London?,"Was?! Was soll das heißen, du gehst nach London?",Phoebe,9,surprise
9443,643,"Yeah, I have to tell Ross that I love him.","Ja, ich muss Ross sagen, dass ich ihn liebe.",Rachel,10,neutral
9444,643,"Now honey, you take care, you don't have those babies until I get back.","Also, Schatz, du passt auf, dass du die Babys nicht bekommst, bis ich zurück bin.",Rachel,14,neutral
9445,643,"I-Rachel, you can't go! Ross loves Emily!","I-Rachel, du kannst nicht gehen! Ross liebt Emily!",Phoebe,7,non-neutral
9446,643,"Yeah, I know, I know, I know he does.","Ja, ich weiß, ich weiß, ich weiß, dass er es tut.",Rachel,9,non-neutral
9447,643,But I have to tell him how I feel!,"Aber ich muss ihm sagen, wie ich fühle!",Rachel,9,non-neutral
9448,643,He deserves to have all the information and then he can make an informed decision.,"Er verdient es, alle Informationen zu haben und dann kann er eine fundierte Entscheidung zu treffen.",Rachel,15,neutral
9449,643,That's not why you're going!,"Das ist nicht der Grund, warum du gehst!",Phoebe,5,non-neutral
9450,643,"You're going because you hope he's gonna say, ""Yeah, I love you too, Rach.","Sie gehen, weil Sie hoffen, er wird sagen, ""Ja, ich liebe dich auch, Rach.",Phoebe,14,non-neutral
9451,643,"Forget that British chippy.""","Vergessen Sie, dass britische chippy. """,Phoebe,4,non-neutral
9452,643,Ohh-Do you think he will?!,"Ohh-Denken Sie, er wird?!",Rachel,5,surprise
9453,643,No!,Nein!,Phoebe,1,non-neutral
9454,643,Because he's in love with the British chippy!,Weil er in das britische Flittchen verliebt ist!,Phoebe,8,non-neutral
9455,643,"Look, Rachel, if you go, you're just gonna mess with his head and ruin his wedding!","Wenn du gehst, bringst du ihn nur durcheinander und ruinierst seine Hochzeit.",Phoebe,16,non-neutral
9456,643,"Y'know, it's too late!","Weißt du, es ist zu spät!",Phoebe,4,anger
9457,643,You missed you're chance!,Du hast deine Chance verpasst!,Phoebe,4,sadness
9458,643,"I'm sorry, I know this must be really hard, it's over.","Es tut mir leid, ich weiß, das muss wirklich hart sein, es ist vorbei.",Phoebe,11,sadness
9459,643,"Y'know what? No. It's not over until someone says, ""I do.""","Weißt du was? Nein. Nein. Es ist nicht vorbei, bis jemand sagt: ""Ich will.""",Rachel,11,non-neutral
9460,643,"I do! I do! I do!  I do!  Ugh, like I can really chase you. I'm carrying a litter.","Ich will! Ich will! Ich will!  Ich will! Ich will!  Ugh, als ob ich dich wirklich jagen könnte. Ich trage einen Wurf.",Phoebe,19,non-neutral
9461,644,So is everybody here?,"Also, sind alle da?",Ross,4,neutral
9462,644,I got here a little early myself.,Ich bin auch ein bisschen früher gekommen.,Ross,7,neutral
9463,644,Let us begin.,Lasst uns beginnen.,Ross,3,neutral
9464,644,"Now, the hydrosaurids have been unearthed in two main locations.","Also, die Hydrosaurier wurden an zwei Hauptstandorten ausgegraben.",Ross,10,neutral
9465,644,Here.,Hier.,Ross,1,neutral
9466,644,Here.,Und hier.,Ross,1,neutral
9467,644,Now as for the hydrosaurs,"Und was die Hydrosaurier angeht, so sind sie nicht die einzigen.",Ross,5,neutral
9468,645,"Well, so anyway Beth, what I'm saying is I should've considered your feelings before I went home with you that night.","Ich hätte an deine Gefühle denken sollen, bevor ich an dem Abend mit dir nach Hause ging.",Joey,21,neutral
9469,645,"I've ah, I've recently learned what's it like to be on your side of it, and I'm sorry.","Ich habe kürzlich erfahren, wie es ist, auf deiner Seite zu stehen, und es tut mir leid.",Joey,18,sadness
9470,645,"So, do you think you can forgive me?","Also, denkst du, du kannst mir verzeihen?",Joey,8,sadness
9471,645,Great.,"Ja, klar.",Joey,1,joy
9472,645,Thanks.,"Ja, danke.",Joey,1,joy
9473,645,"Okay, bye.","Okay, tschüss.",Joey,2,neutral
9474,645,"Hello, Jennifer?","Hallo, Jennifer?",Joey,2,neutral
9475,645,"Oh hi, Mrs. Loreo, is Jennifer there?","Oh hi, Mrs. Loreo, ist Jennifer da?",Joey,7,surprise
9476,645,"Oh, she's not home huh?","Oh, sie ist nicht zu Hause, was?",Joey,5,surprise
9477,645,"Well ah, actually I kinda need to talk to you too.","Na ja, eigentlich muss ich auch mit dir reden.",Joey,11,neutral
9478,646,Hey!,Hallo!,Phoebe,1,non-neutral
9479,646,Hi.,Hi.,Rachel,1,neutral
9480,646,Are you all right?,Ist alles in Ordnung mit dir?,Phoebe,4,neutral
9481,646,Uhh... I think I just got engaged.,"Ich glaube, ich habe mich gerade verlobt.",Rachel,7,fear
9482,646,Oh my God! He did it?,"Oh, mein Gott! Er hat es getan?",Phoebe,6,surprise
9483,646,Well...did you know he was gonna ask me?,"Nun... wusstest du, dass er mich fragen würde?",Rachel,8,non-neutral
9484,646,Are you kidding?,Machst du Witze?,Phoebe,3,surprise
9485,646,I’m like the one who talked him into it.,"Ich bin diejenige, die ihn dazu überredet hat.",Phoebe,9,non-neutral
9486,646,I  like to think of myself as the puppet master of the group.,Ich betrachte mich gerne als den Puppenspieler der Gruppe.,Phoebe,13,non-neutral
9487,646,And you really think this is a good idea?,Und du hältst das wirklich für eine gute Idee?,Rachel,9,non-neutral
9488,646,"I just talked him into it, don’t tell me I have to do you too.  The puppet master gets tired people.","Ich habe ihn nur überredet, sag mir nicht, dass ich dich auch überreden muss.  Der Puppenspieler wird müde, Leute.",Phoebe,21,neutral
9489,646,I just don’t know! It just doesn’t feel right.,Ich weiß es einfach nicht! Es fühlt sich einfach nicht richtig an.,Rachel,9,non-neutral
9490,646,"Why?! You two are so meant to be together, everybody thinks  so.","Warum nicht?! Ihr zwei seid so was von füreinander bestimmt, jeder denkt das.",Phoebe,12,surprise
9491,646,Really?! Even Ross?,Wirklich?! Sogar Ross?,Rachel,3,surprise
9492,646,Especially Ross!,Besonders Ross!,Phoebe,2,joy
9493,646,"Oh uh, hey Pheebs. Uh y’know what? I’ll-I’ll come  back later.","Oh, äh, hey Pheebs. Äh, wisst ihr was? Ich werde-ich werde später wieder kommen.",Joey,11,neutral
9494,646,"Wow! Kind of uh, kind of a full house here. I’ll guess just...I’ll  come back.","(Ross) Wow! Irgendwie, äh, ein volles Haus hier. Ich schätze, ich komme später wieder.",Ross,15,surprise
9495,646,"There he goes, your fiancée.","Da geht er hin, dein Verlobter.",Phoebe,5,joy
9496,646,I guess so.,"Ich schätze, ja.",Rachel,3,neutral
9497,646,Although he does play with himself in his sleep.,Obwohl er im Schlaf an sich herumspielt.,Phoebe,9,neutral
9498,646,I can’t say that I’m surprised.,"Ich kann nicht sagen, dass ich überrascht bin.",Rachel,6,neutral
9499,647,"Oh, that is so unfortunate.","Oh, das ist so unglücklich.",Phoebe,5,sadness
9500,647,What?,Was ist?,Ross,1,neutral
9501,647,Cute naked guy is really starting to put on weight.,"Der süße nackte Kerl fängt wirklich an, Gewicht zuzulegen.",Phoebe,10,non-neutral
9502,647,"Okay, I'll be back in just a minute. Oh, Phoebe I'm sorry that I left lipstick marks on the phone.","Okay, ich werde in einer Minute zurück sein. Oh, Phoebe, es tut mir leid, dass ich Lippenstiftspuren auf dem Telefon hinterlassen habe.",Monica,20,neutral
9503,647,You didn't leave lipstick marks on the phone.,Du hast keine Lippenstiftspuren auf dem Telefon hinterlassen.,Phoebe,8,neutral
9504,647,"Oh, then it must've been you. Bye.","Oh, dann müssen Sie es gewesen sein. Also, tschüss.",Monica,7,neutral
9505,647,Bye-bye!  That's why I moved out.,Bye-bye!  Deshalb bin ich auch ausgezogen.,Phoebe,6,non-neutral
9506,647,"Hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore.","Hey, wenn wir schon dabei sind, wann sagst du meiner Schwester, dass du nicht mehr hier wohnst?",Ross,19,neutral
9507,647,I think on some levels she already knows.,"Ich glaube, in gewisser Hinsicht weiß sie es schon.",Phoebe,8,neutral
9508,647,Night Mon. Night Julio.,"Nacht, Mon. Nacht Julio.",Jeannine,4,neutral
9509,647,Adios.,Adios.,Julio,1,neutral
9510,647,"Look Julio, someone left their book here.","Sieh mal Julio, jemand hat sein Buch hier vergessen.",Monica,7,surprise
9511,647,"Ah actually, that is mine.","Ah, eigentlich ist das meins.",Julio,5,neutral
9512,647,"Oh yeah, what are you reading?","Ach ja, was liest du da?",Monica,6,neutral
9513,647,"Flowers of Evil, by Beaudalire. Have you read it?","Die Blumen des Bösen, von Beaudalire. Hast du es gelesen?",Julio,9,neutral
9514,647,"Have I read it?  No, are you enjoying it?","Ob ich es gelesen habe?  Nein, gefällt es dir?",Monica,9,neutral
9515,647,"I thought I would, but the translation's no good.","Ich dachte schon, aber die Übersetzung ist nicht gut.",Julio,9,neutral
9516,647,Your a poet and don't know it.,Du bist ein Dichter und weißt es nicht.,Monica,7,neutral
9517,647,"Actually I ah, I am a poet.",Eigentlich bin ich ja ein Dichter.,Julio,7,neutral
9518,647,"Oh, then you do know it.  So um what kind of things do you write about?","Oh, dann weißt du es also doch.  Also, ähm, über welche Art von Dingen schreibst du?",Monica,16,neutral
9519,647,"Things that move me. The, the shadow of a tree, a child laughing, or this lip.","Dinge, die mich bewegen. Der Schatten eines Baumes, ein lachendes Kind, oder diese Lippe.",Julio,16,neutral
9520,647,Mine?  Right here?,Meine?  Genau hier?,Monica,3,neutral
9521,647,I can write an epic poem about this lip.,Ich könnte ein episches Gedicht über diese Lippe schreiben.,Julio,9,joy
9522,647,"How would that go?  Well, it didn't rhyme, but I liked it.","Wie würde das gehen?  Nun, es reimt sich nicht, aber es gefällt mir.",Monica,12,joy
9523,648,"Last stop, Montreal. This stop is Montreal.","Letzter Halt, Montreal. Diese Haltestelle ist Montreal.",The Conductor,7,neutral
9524,648,What?,Wie bitte?,Ross,1,surprise
9525,648,"I made a bet with myself that you have beautiful eyes. Now that I see them, I win.","Ich habe mit mir selbst gewettet, dass Sie schöne Augen haben. Jetzt, wo ich sie sehe, habe ich gewonnen.",Woman On Train,18,neutral
9526,648,What?,Was ist?,Ross,1,surprise
9527,648,We're at my stop. But would you like to have coffee?,Wir sind an meiner Haltestelle. Aber möchtest du einen Kaffee trinken?,Woman On Train,11,neutral
9528,648,Are we really in Montreal?!,Sind wir wirklich in Montreal?!,Ross,5,surprise
9529,648,"Yes we are. So, coffee?","Ja, sind wir. Also, Kaffee?",Woman On Train,5,neutral
9530,648,"Coffee sounds great.  Wait, so, so you live in Montreal?","Kaffee klingt gut.  Warte, also, also lebst du in Montreal?",Ross,10,non-neutral
9531,648,"Oh, no. But it's just a two hour ferry ride to Nova Scotia.","Oh, nein. Aber es ist nur eine zweistündige Fährfahrt nach Nova Scotia.",Woman On Train,13,neutral
9532,649,"Okay, here's batch 22.","Okay, hier ist Charge 22.",Monica,4,neutral
9533,649,"Oh, maybe these'll taste a little like your grandmother's.","Oh, vielleicht schmecken die ein wenig wie die von deiner Großmutter.",Monica,9,non-neutral
9534,649,"This has a little bit of orange peel, but no nutmeg.","Das hat ein bisschen Orangenschale, aber keine Muskatnuss.",Monica,11,neutral
9535,649,Let's give it a shot.,Versuchen wir's mal.,Ross,5,neutral
9536,649,"Okay. Man, I have","Okay, okay. Mann, ich habe",Monica,4,neutral
9537,649,"Oh, what was that for? Like a bake sale?","Oh, wofür war das denn? Wie ein Kuchenverkauf?",Phoebe,9,surprise
9538,649,"No, just a Friday night.","Nein, nur ein Freitagabend.",Monica,5,neutral
9539,649,Would she?,Würde sie?,Phoebe,2,neutral
9540,649,Would she?  You ate my candy bar!,Würde sie das tun?  Du hast meinen Schokoriegel gegessen!,Joey,7,anger
9541,650,"Oh God, I hate my job, I hate it, I hate my job, I hate it.","Oh Gott, ich hasse meinen Job, ich hasse ihn, ich hasse meinen Job, ich hasse ihn.",Rachel,16,disgust
9542,650,"I know honey, I'm sorry.","Ich weiß, Schatz, es tut mir leid.",Monica,5,sadness
